listing_id,date
6018499,2016-09-06
6018499,2016-09-12
6018499,2016-09-18
6018499,2016-10-09
6018499,2016-10-10
6018499,2016-10-18
6018499,2016-11-13
6018499,2017-04-04
6018499,2017-04-23
6018499,2017-04-30
6018499,2017-05-29
6018499,2017-06-04
6018499,2017-06-11
6018499,2017-06-18
6018499,2017-06-25
6018499,2017-07-02
6018499,2017-07-09
6018499,2017-07-11
6018499,2017-08-04
6018499,2017-08-06
6018499,2017-08-11
6018499,2017-09-04
6018499,2017-09-10
6018499,2017-10-01
6018499,2017-10-20
6018499,2017-10-22
6018499,2017-11-05
6410088,2015-06-28
6410088,2015-07-22
6410088,2015-07-26
6410088,2015-08-01
6410088,2015-08-17
6410088,2015-09-25
6410088,2015-10-11
6410088,2015-11-09
6410088,2015-11-29
6410088,2016-02-15
6410088,2016-02-21
6410088,2016-02-27
6410088,2016-03-24
6410088,2016-04-26
6410088,2016-07-11
6410088,2016-07-28
6410088,2016-08-08
6410088,2016-09-06
6410088,2016-09-11
6410088,2016-09-24
6410088,2016-10-02
6410088,2016-11-26
6410088,2016-12-26
6410088,2017-01-02
6410088,2017-02-12
6410088,2017-03-05
6410088,2017-05-21
6410088,2017-06-08
6410088,2017-06-11
6410088,2017-06-25
6410088,2017-07-02
6410088,2017-07-04
6410088,2017-07-09
6410088,2017-07-16
6410088,2017-07-23
6410088,2017-08-04
6410088,2017-08-14
6410088,2017-09-04
6410088,2017-10-02
6410088,2017-12-26
6410088,2018-01-01
6410088,2018-01-07
6410088,2018-02-18
6528319,2015-07-24
6528319,2015-08-10
6528319,2015-08-30
6528319,2015-09-07
6528319,2015-09-26
6528319,2015-11-06
6528319,2015-11-08
6528319,2015-12-07
6528319,2016-04-04
6528319,2016-04-15
6528319,2016-04-19
6528319,2016-04-25
6528319,2016-05-22
6528319,2016-06-05
6528319,2016-06-12
6528319,2016-06-18
6528319,2016-06-23
6528319,2016-07-30
6528319,2016-08-04
6528319,2016-10-10
6528319,2016-10-20
6528319,2017-04-15
6528319,2017-05-06
6528319,2017-08-16
6574233,2015-08-11
6574233,2015-09-14
6574233,2015-10-19
6574233,2015-11-15
6574233,2015-12-29
6574233,2016-01-03
6574233,2016-01-31
6574233,2016-03-29
6574233,2016-04-10
6574233,2016-04-30
6574233,2016-05-28
6574233,2017-04-17
6646306,2015-06-14
6646306,2015-06-20
6646306,2015-06-21
6646306,2015-06-26
6646306,2015-06-28
6646306,2015-06-30
6646306,2015-07-02
6646306,2015-07-05
6646306,2015-07-12
6646306,2015-07-15
6646306,2015-07-17
6646306,2015-07-20
6646306,2015-07-23
6646306,2015-07-27
6646306,2015-07-30
6646306,2015-08-07
6646306,2015-08-10
6646306,2015-08-13
6646306,2015-08-14
6646306,2015-08-16
6646306,2015-08-23
6646306,2015-08-30
6646306,2015-09-14
6646306,2015-09-17
6646306,2015-09-19
6646306,2015-09-21
6646306,2015-09-25
6646306,2015-09-26
6646306,2015-09-27
6646306,2015-10-03
6646306,2015-10-11
6646306,2015-10-12
6646306,2015-10-14
6646306,2015-10-22
6646306,2015-10-24
6646306,2015-11-02
6646306,2015-11-06
6646306,2015-11-11
6646306,2015-11-16
6646306,2015-11-20
6646306,2015-11-22
6646306,2015-11-25
6646306,2015-11-27
6646306,2015-11-27
6646306,2015-12-12
6646306,2015-12-13
6646306,2015-12-18
6646306,2015-12-24
6646306,2015-12-26
6646306,2015-12-27
6646306,2015-12-29
6646306,2015-12-30
6646306,2016-01-05
6646306,2016-01-06
6646306,2016-01-07
6646306,2016-01-09
6646306,2016-01-11
6646306,2016-01-13
6646306,2016-01-17
6646306,2016-01-18
6646306,2016-01-22
6646306,2016-01-24
6646306,2016-01-31
6646306,2016-02-06
6646306,2016-02-07
6646306,2016-02-11
6646306,2016-02-13
6646306,2016-02-15
6646306,2016-02-16
6646306,2016-02-18
6646306,2016-02-20
6646306,2016-02-22
6646306,2016-03-02
6646306,2016-03-03
6646306,2016-03-08
6646306,2016-03-13
6646306,2016-03-18
6646306,2016-03-19
6646306,2016-03-24
6646306,2016-03-25
6646306,2016-03-26
6646306,2016-03-28
6646306,2016-04-02
6646306,2016-04-02
6646306,2016-04-05
6646306,2016-04-06
6646306,2016-04-07
6646306,2016-04-10
6646306,2016-04-11
6646306,2016-04-12
6646306,2016-04-19
6646306,2016-04-23
6646306,2016-04-24
6646306,2016-04-25
6646306,2016-04-30
6646306,2016-05-01
6646306,2016-05-03
6646306,2016-05-04
6646306,2016-05-08
6646306,2016-05-10
6646306,2016-05-11
6646306,2016-05-14
6646306,2016-05-18
6646306,2016-05-21
6646306,2016-05-22
6646306,2016-05-23
6646306,2016-05-26
6646306,2016-05-28
6646306,2016-05-28
6646306,2016-05-30
6646306,2016-06-02
6646306,2016-06-04
6646306,2016-06-06
6646306,2016-06-11
6646306,2017-03-29
6646306,2017-05-05
6646306,2017-07-01
6646306,2017-08-31
6646306,2017-10-07
6646306,2017-10-16
6646306,2017-11-12
6646306,2017-11-25
6646306,2018-02-02
6646306,2018-02-04
6646306,2018-02-07
6646306,2018-02-18
6646306,2018-02-21
6646306,2018-02-25
6646306,2018-03-10
6646306,2018-03-12
6646306,2018-03-14
6646306,2018-03-20
6646306,2018-03-31
6646306,2018-04-03
6646306,2018-04-06
6688144,2015-06-22
6688144,2015-06-29
6688144,2015-07-20
6688144,2015-07-29
6688144,2015-08-03
6688144,2015-08-10
6688144,2015-08-17
6688144,2015-09-02
6688144,2015-09-14
6688144,2015-10-05
6688144,2015-10-07
6688144,2015-10-12
6688144,2015-10-19
6688144,2015-10-26
6688144,2015-11-02
6688144,2015-11-09
6688144,2015-11-16
6688144,2015-12-01
6688144,2015-12-07
6688144,2016-01-03
6688144,2016-01-05
6688144,2016-01-11
6688144,2016-01-20
6688144,2016-01-24
6688144,2016-02-15
6688144,2016-02-22
6688144,2016-02-29
6688144,2016-03-22
6688144,2016-04-18
6688144,2016-04-25
6688144,2016-05-02
6688144,2016-05-08
6688144,2016-05-13
6688144,2016-05-30
6688144,2016-06-05
6688144,2016-06-14
6688144,2016-06-21
6688144,2016-07-04
6688144,2016-07-12
6688144,2016-07-25
6688144,2016-08-29
6688144,2016-09-06
6688144,2016-09-13
6688144,2016-10-02
6688144,2016-10-16
6688144,2016-12-30
6688144,2017-02-12
6688144,2017-02-20
6688144,2017-03-12
6688144,2017-03-26
6688144,2017-04-09
6688144,2017-04-16
6688144,2017-04-25
6688144,2017-05-10
6688144,2017-05-21
6688144,2017-07-04
6688144,2017-07-08
6688144,2017-07-31
6688144,2017-08-08
6688144,2017-08-14
6688144,2017-08-20
6688144,2017-09-11
6688144,2017-09-24
6688144,2017-10-07
6688144,2017-10-16
6688144,2017-10-22
6688144,2017-11-06
6688144,2017-11-13
6688144,2017-11-22
6688144,2017-12-03
6688144,2017-12-31
6688144,2018-02-11
6688144,2018-02-25
6688144,2018-03-18
6688144,2018-04-01
6688144,2018-04-08
7104624,2015-08-17
7104624,2015-10-13
7104624,2015-11-10
7104624,2016-01-05
7104624,2016-03-08
7104624,2016-04-19
7104624,2016-04-25
7104624,2016-05-01
7104624,2016-05-30
7104624,2016-06-18
7104624,2016-06-28
7104624,2016-08-01
7104624,2016-09-20
7104624,2016-11-14
7104624,2017-08-20
7104624,2018-03-30
7126880,2015-07-29
7126880,2015-08-11
7126880,2015-08-27
7126880,2015-11-09
7126880,2016-01-18
7126880,2016-01-24
7126880,2016-02-15
7126880,2016-04-06
7126880,2016-04-17
7126880,2016-04-24
7126880,2016-04-26
7126880,2016-05-01
7126880,2016-05-23
7126880,2016-06-13
7126880,2016-07-22
7126880,2016-08-01
7126880,2016-08-05
7126880,2016-09-11
7126880,2016-09-17
7126880,2016-11-25
7126880,2016-11-27
7126880,2016-12-28
7126880,2017-01-16
7126880,2017-04-16
7126880,2017-04-23
7126880,2017-05-18
7126880,2017-05-21
7126880,2017-05-24
7126880,2017-06-07
7126880,2017-06-27
7126880,2017-07-08
7126880,2017-07-15
7126880,2017-09-24
7126880,2017-09-30
7126880,2017-10-04
7126880,2017-10-17
7126880,2017-10-27
7126880,2017-11-13
7126880,2017-12-17
7126880,2017-12-30
7126880,2018-01-01
7126880,2018-01-11
7126880,2018-01-27
7126880,2018-02-09
7126880,2018-02-18
7126880,2018-02-22
7126880,2018-03-04
7126880,2018-03-29
7292129,2015-08-21
7292129,2015-08-27
7292129,2015-11-09
7292129,2015-11-29
7292129,2015-12-28
7292129,2016-01-05
7292129,2016-01-24
7292129,2016-02-17
7292129,2016-03-30
7292129,2016-05-23
7292129,2016-06-02
7292129,2016-06-21
7292129,2016-07-06
7292129,2016-07-13
7292129,2016-08-06
7292129,2016-08-13
7292129,2016-08-20
7292129,2016-09-05
7292129,2016-09-12
7292129,2016-09-19
7292129,2016-09-23
7292129,2016-10-04
7292129,2016-12-09
7292129,2016-12-20
7292129,2016-12-30
7292129,2017-01-02
7292129,2017-03-12
7292129,2017-03-30
7292129,2017-04-24
7292129,2017-05-01
7292129,2017-05-29
7292129,2017-06-18
7292129,2017-06-27
7292129,2017-07-05
7292129,2017-07-10
7292129,2017-07-17
7292129,2017-07-24
7292129,2017-08-01
7292129,2017-08-09
7292129,2017-08-20
7292129,2017-08-26
7292129,2017-09-05
7292129,2017-09-18
7292129,2017-10-13
7292129,2017-10-16
7292129,2017-10-24
7292129,2018-02-11
7292129,2018-02-19
7292129,2018-03-13
7292129,2018-03-25
7292129,2018-03-28
7292129,2018-04-06
7327017,2015-09-06
7327017,2015-09-16
7327017,2015-10-04
7327017,2015-10-25
7327017,2016-01-03
7327017,2016-01-17
7327017,2016-02-21
7327017,2016-06-12
7327017,2016-06-21
7327017,2016-06-24
7327017,2016-07-10
7327017,2016-07-14
7327017,2016-07-18
7327017,2016-08-29
7327017,2016-09-06
7327017,2016-09-25
7327017,2016-10-02
7327017,2016-10-11
7327017,2016-10-23
7327017,2017-02-12
7327017,2017-05-21
7327017,2017-06-09
7327017,2017-06-18
7327017,2017-06-28
7327017,2017-07-18
7327017,2017-08-07
7327017,2017-08-14
7327017,2017-09-03
7327017,2017-10-01
7327017,2017-10-18
7327017,2018-01-15
7327017,2018-02-11
7462535,2015-08-17
7462535,2015-12-28
7462535,2016-01-03
7462535,2016-01-31
7462535,2016-05-24
7462535,2016-06-05
7462535,2016-06-13
7462535,2016-06-27
7462535,2016-07-05
7462535,2016-08-22
7462535,2016-08-30
7462535,2016-09-05
7462535,2016-09-08
7462535,2016-09-18
7462535,2016-09-21
7462535,2016-10-01
7462535,2016-10-04
7462535,2016-10-10
7462535,2016-10-14
7462535,2017-02-13
7462535,2017-02-20
7462535,2017-04-01
7462535,2017-04-28
7462535,2017-05-03
7462535,2017-05-14
7462535,2017-05-18
7462535,2017-05-29
7462535,2017-07-04
7462535,2017-07-09
7462535,2017-08-04
7462535,2017-08-30
7462535,2017-09-04
7462535,2017-09-08
7462535,2017-09-21
7462535,2017-09-26
7462535,2017-10-05
7462535,2017-10-08
7462535,2017-10-14
7462535,2017-11-21
7462535,2017-11-26
7462535,2017-12-17
7462535,2017-12-23
7462535,2017-12-26
7462535,2018-01-05
7462535,2018-01-08
7462535,2018-01-20
7462535,2018-01-27
7462535,2018-02-03
7462535,2018-02-11
7462535,2018-02-18
7622828,2015-08-16
7622828,2015-08-19
7622828,2015-09-13
7622828,2015-09-25
7622828,2015-09-27
7622828,2015-10-18
7622828,2015-10-25
7622828,2015-11-19
7622828,2015-11-29
7622828,2015-12-24
7622828,2016-02-18
7622828,2016-02-21
7622828,2016-04-05
7622828,2016-05-09
7622828,2016-06-12
7622828,2016-06-24
7622828,2016-06-26
7622828,2016-07-10
7622828,2016-07-13
7622828,2016-07-17
7622828,2016-07-21
7622828,2016-08-01
7622828,2016-08-29
7622828,2016-09-05
7622828,2016-09-18
7622828,2016-09-27
7622828,2016-10-12
7622828,2016-10-30
7622828,2016-12-26
7622828,2016-12-30
7622828,2017-01-01
7622828,2017-03-05
7622828,2017-03-15
7622828,2017-03-20
7622828,2017-04-04
7622828,2017-04-16
7622828,2017-04-30
7622828,2017-05-07
7622828,2017-05-10
7622828,2017-05-13
7622828,2017-05-22
7622828,2017-06-04
7622828,2017-06-11
7622828,2017-07-04
7622828,2017-07-23
7622828,2017-08-06
7622828,2017-08-10
7622828,2017-08-13
7622828,2017-09-06
7622828,2017-09-24
7622828,2017-10-08
7622828,2017-10-10
7622828,2017-11-21
7622828,2017-11-26
7622828,2017-12-26
7622828,2018-01-02
7622828,2018-01-15
7622828,2018-02-05
7622828,2018-03-20
7622828,2018-03-25
7622828,2018-04-06
7689901,2015-10-07
7689901,2015-10-22
7689901,2015-11-27
7689901,2016-01-08
7689901,2016-01-12
7689901,2016-01-31
7689901,2016-03-05
7689901,2016-03-09
7689901,2016-03-11
7689901,2016-03-17
7689901,2016-03-30
7689901,2016-04-25
7689901,2016-06-11
7689901,2016-06-23
7689901,2016-06-29
7689901,2016-07-05
7689901,2016-07-07
7689901,2016-08-01
7689901,2016-08-14
7689901,2016-08-22
7689901,2016-08-31
7689901,2016-09-05
7689901,2016-10-24
7689901,2016-10-30
7689901,2016-12-02
7689901,2016-12-10
7689901,2016-12-17
7689901,2017-01-02
7689901,2017-01-05
7689901,2017-01-29
7689901,2017-02-05
7689901,2017-03-28
7689901,2017-04-01
7689901,2017-04-12
7689901,2017-04-16
7689901,2017-04-19
7689901,2017-04-28
7689901,2017-05-03
7689901,2017-05-10
7689901,2017-05-14
7689901,2017-05-27
7689901,2017-05-29
7689901,2017-05-31
7689901,2017-06-10
7689901,2017-06-22
7689901,2017-06-25
7689901,2017-06-28
7689901,2017-07-02
7689901,2017-07-06
7689901,2017-07-19
7689901,2017-08-27
7689901,2017-08-31
7689901,2017-09-11
7689901,2017-09-15
7689901,2017-09-17
7689901,2017-10-04
7689901,2017-10-09
7689901,2017-10-12
7689901,2017-10-17
7689901,2017-10-20
7689901,2017-10-23
7689901,2017-11-05
7689901,2017-11-10
7689901,2017-11-13
7689901,2017-11-15
7689901,2017-11-17
7689901,2017-11-30
7689901,2017-12-03
7689901,2017-12-11
7689901,2017-12-15
7689901,2017-12-17
7689901,2017-12-27
7689901,2017-12-29
7689901,2018-01-15
7689901,2018-01-23
7689901,2018-01-28
7689901,2018-01-31
7689901,2018-02-07
7689901,2018-02-12
7689901,2018-02-14
7689901,2018-02-22
7689901,2018-02-24
7689901,2018-03-02
7689901,2018-03-04
7689901,2018-03-09
7689901,2018-03-23
7689901,2018-03-25
7689901,2018-04-01
7689901,2018-04-06
7689901,2018-04-08
7689901,2018-04-10
7698728,2016-08-22
7698728,2017-08-19
7842731,2015-08-17
7842731,2015-08-20
7842731,2015-08-23
7842731,2015-08-30
7842731,2015-09-06
7842731,2015-09-11
7842731,2015-09-17
7842731,2015-09-21
7842731,2015-09-23
7842731,2015-09-27
7842731,2015-10-03
7842731,2015-10-05
7842731,2015-10-11
7842731,2015-10-14
7842731,2015-10-21
7842731,2015-10-25
7842731,2015-11-01
7842731,2015-11-09
7842731,2015-11-15
7842731,2015-11-22
7842731,2015-11-29
7842731,2015-12-22
7842731,2015-12-26
7842731,2015-12-30
7842731,2016-02-07
7842731,2016-02-15
7842731,2016-02-21
7842731,2016-03-05
7842731,2016-03-08
7842731,2016-03-19
7842731,2016-03-22
7842731,2016-03-29
7842731,2016-04-02
7842731,2016-04-07
7842731,2016-04-10
7842731,2016-04-25
7842731,2016-05-02
7842731,2016-05-30
7842731,2016-06-05
7842731,2016-06-10
7842731,2016-06-12
7842731,2016-06-30
7842731,2016-07-05
7842731,2016-07-14
7842731,2016-07-23
7842731,2016-07-30
7842731,2016-08-07
7842731,2016-08-15
7842731,2016-08-21
7842731,2016-09-04
7842731,2016-09-08
7842731,2016-09-11
7842731,2016-09-22
7842731,2016-10-03
7842731,2016-10-19
7842731,2016-10-30
7842731,2016-11-06
7842731,2016-11-14
7842731,2016-11-20
7842731,2016-11-27
7842731,2016-12-11
7842731,2016-12-27
7842731,2016-12-29
7842731,2017-01-16
7842731,2017-01-19
7842731,2017-01-30
7842731,2017-02-12
7842731,2017-03-03
7842731,2017-03-05
7842731,2017-03-28
7842731,2017-04-02
7842731,2017-04-16
7842731,2017-04-22
7842731,2017-04-24
7842731,2017-04-30
7842731,2017-05-14
7842731,2017-05-21
7842731,2017-05-27
7842731,2017-05-29
7842731,2017-06-04
7842731,2017-06-06
7842731,2017-06-18
7842731,2017-07-23
7842731,2017-08-20
7842731,2017-08-28
7842731,2017-09-10
7842731,2017-09-14
7842731,2017-09-24
7842731,2017-10-01
7842731,2017-10-06
7842731,2017-10-09
7842731,2017-10-15
7842731,2017-10-22
7842731,2017-11-06
7842731,2017-11-13
7842731,2017-11-19
7842731,2017-11-24
7842731,2017-12-24
7842731,2017-12-27
7842731,2018-02-04
7842731,2018-02-12
7842731,2018-02-18
7842731,2018-02-20
7842731,2018-02-27
7842731,2018-03-14
7842731,2018-03-25
7842731,2018-03-28
7842731,2018-04-01
7842731,2018-04-04
8035008,2016-03-22
8035008,2016-04-25
8035008,2016-05-30
8035008,2016-06-06
8035008,2016-06-13
8035008,2016-07-17
8035008,2016-07-18
8035008,2016-07-24
8035008,2016-07-26
8035008,2016-08-03
8035008,2016-08-07
8035008,2016-08-12
8035008,2016-08-14
8035008,2016-08-22
8035008,2016-09-05
8035008,2016-09-18
8035008,2016-10-01
8035008,2016-10-03
8035008,2016-10-08
8035008,2016-10-10
8035008,2016-10-24
8035008,2016-10-30
8035008,2016-11-09
8035008,2016-11-21
8035008,2016-11-25
8035008,2016-12-04
8035008,2016-12-08
8035008,2016-12-29
8035008,2017-01-13
8035008,2017-02-19
8035008,2017-02-21
8035008,2017-02-26
8035008,2017-03-25
8035008,2017-04-13
8035008,2017-04-14
8035008,2017-05-01
8035008,2017-05-03
8035008,2017-05-08
8035008,2017-05-14
8035008,2017-05-18
8035008,2017-05-21
8035008,2017-05-28
8035008,2017-06-04
8035008,2017-06-14
8035008,2017-06-18
8035008,2017-07-02
8035008,2017-07-17
8035008,2017-08-13
8035008,2017-08-20
8035008,2017-09-10
8035008,2017-09-18
8035008,2017-09-24
8035008,2017-10-01
8035008,2017-10-09
8035008,2017-10-20
8035008,2017-10-23
8035008,2017-10-26
8035008,2018-01-21
8035008,2018-03-28
8104325,2015-09-07
8104325,2015-09-21
8104325,2015-09-27
8104325,2015-10-04
8104325,2015-10-11
8104325,2015-10-18
8104325,2015-11-09
8104325,2015-11-29
8104325,2015-12-24
8104325,2016-01-02
8104325,2016-01-14
8104325,2016-01-23
8104325,2016-02-09
8104325,2016-02-14
8104325,2016-02-17
8104325,2016-02-21
8104325,2016-03-18
8104325,2016-03-24
8104325,2016-03-29
8104325,2016-04-02
8104325,2016-04-10
8104325,2016-04-13
8104325,2016-04-17
8104325,2016-04-25
8104325,2016-05-11
8104325,2016-05-19
8104325,2016-05-26
8104325,2016-06-08
8104325,2016-06-14
8104325,2016-06-20
8104325,2016-06-25
8104325,2016-07-02
8104325,2016-07-07
8104325,2016-08-01
8104325,2016-08-08
8104325,2016-08-12
8104325,2016-08-22
8104325,2016-08-27
8104325,2016-09-13
8104325,2016-09-23
8104325,2016-10-23
8104325,2016-11-10
8104325,2016-11-26
8104325,2016-12-27
8104325,2016-12-30
8104325,2017-01-17
8104325,2017-02-05
8104325,2017-02-12
8104325,2017-02-27
8104325,2017-03-27
8104325,2017-04-02
8104325,2017-04-07
8104325,2017-04-11
8104325,2017-04-17
8104325,2017-04-25
8104325,2017-05-07
8104325,2017-05-20
8104325,2017-05-31
8104325,2017-07-25
8104325,2017-08-05
8104325,2017-08-13
8104325,2017-08-22
8104325,2017-09-03
8104325,2017-09-06
8104325,2017-10-08
8104325,2017-10-20
8104325,2017-10-27
8104325,2017-11-13
8104325,2017-12-01
8104325,2017-12-26
8104325,2018-01-01
8104325,2018-01-21
8104325,2018-01-29
8104325,2018-02-21
8104325,2018-03-01
8104325,2018-03-18
8104325,2018-03-30
9012578,2015-11-07
9012578,2015-11-10
9012578,2015-11-14
9012578,2015-11-16
9012578,2015-11-23
9012578,2015-11-25
9012578,2015-11-29
9012578,2015-12-01
9012578,2015-12-03
9012578,2015-12-07
9012578,2015-12-11
9012578,2015-12-27
9012578,2015-12-30
9012578,2016-01-03
9012578,2016-01-08
9012578,2016-01-12
9012578,2016-01-14
9012578,2016-01-18
9012578,2016-01-25
9012578,2016-01-30
9012578,2016-02-01
9012578,2016-02-13
9012578,2016-02-23
9012578,2016-03-08
9012578,2016-03-17
9012578,2016-03-19
9012578,2016-03-22
9012578,2016-03-24
9012578,2016-03-31
9012578,2016-04-06
9012578,2016-04-07
9012578,2016-04-11
9012578,2016-04-15
9012578,2016-04-17
9012578,2016-04-20
9012578,2016-04-22
9012578,2016-04-25
9012578,2016-04-27
9012578,2016-05-01
9012578,2016-05-04
9012578,2016-05-07
9012578,2016-05-09
9012578,2016-05-22
9012578,2016-06-03
9012578,2016-06-05
9012578,2016-06-10
9012578,2016-06-13
9012578,2016-06-20
9012578,2016-06-23
9012578,2016-06-25
9012578,2016-06-29
9012578,2016-07-04
9012578,2016-07-06
9012578,2016-07-07
9012578,2016-07-11
9012578,2016-07-15
9012578,2016-07-17
9012578,2016-07-19
9012578,2016-07-23
9012578,2016-07-27
9012578,2016-07-29
9012578,2016-07-31
9012578,2016-08-01
9012578,2016-08-03
9012578,2016-08-06
9012578,2016-08-09
9012578,2016-08-11
9012578,2016-08-14
9012578,2016-08-26
9012578,2016-08-27
9012578,2016-08-29
9012578,2016-08-31
9012578,2016-09-04
9012578,2016-09-07
9012578,2016-09-08
9012578,2016-09-12
9012578,2016-09-12
9012578,2016-09-14
9012578,2016-09-15
9012578,2016-09-19
9012578,2016-09-27
9012578,2016-09-30
9012578,2016-10-03
9012578,2016-10-03
9012578,2016-10-04
9012578,2016-10-08
9012578,2016-10-09
9012578,2016-10-14
9012578,2016-10-17
9012578,2016-10-21
9012578,2016-10-22
9012578,2016-10-24
9012578,2016-10-30
9012578,2016-11-02
9012578,2016-11-04
9012578,2016-11-07
9012578,2016-11-12
9012578,2016-11-13
9012578,2016-11-14
9012578,2016-11-21
9012578,2016-11-22
9012578,2016-11-23
9012578,2016-11-26
9012578,2016-12-01
9012578,2016-12-04
9012578,2016-12-06
9012578,2016-12-11
9012578,2016-12-16
9012578,2016-12-17
9012578,2016-12-18
9012578,2016-12-26
9012578,2016-12-26
9012578,2016-12-29
9012578,2017-01-08
9012578,2017-01-28
9012578,2017-01-29
9012578,2017-02-01
9012578,2017-02-04
9012578,2017-02-05
9012578,2017-02-07
9012578,2017-02-13
9012578,2017-02-15
9012578,2017-03-19
9012578,2017-03-22
9012578,2017-03-24
9012578,2017-03-26
9012578,2017-03-27
9012578,2017-03-28
9012578,2017-04-01
9012578,2017-04-02
9012578,2017-04-03
9012578,2017-04-07
9012578,2017-04-08
9012578,2017-04-09
9012578,2017-04-19
9012578,2017-04-21
9012578,2017-04-24
9012578,2017-04-25
9012578,2017-04-26
9012578,2017-04-27
9012578,2017-05-02
9012578,2017-05-05
9012578,2017-05-06
9012578,2017-05-07
9012578,2017-05-08
9012578,2017-05-09
9012578,2017-05-10
9012578,2017-05-12
9012578,2017-05-13
9012578,2017-05-14
9012578,2017-05-15
9012578,2017-05-19
9012578,2017-05-20
9012578,2017-05-21
9012578,2017-05-22
9012578,2017-05-26
9012578,2017-05-27
9012578,2017-05-29
9012578,2017-05-31
9012578,2017-06-04
9012578,2017-06-07
9012578,2017-06-08
9012578,2017-06-10
9012578,2017-06-11
9012578,2017-06-15
9012578,2017-06-17
9012578,2017-06-18
9012578,2017-06-19
9012578,2017-06-22
9012578,2017-06-24
9012578,2017-06-26
9012578,2017-07-04
9012578,2017-07-07
9012578,2017-07-10
9012578,2017-07-15
9012578,2017-07-16
9012578,2017-07-20
9012578,2017-07-22
9012578,2017-07-28
9012578,2017-08-01
9012578,2017-08-04
9012578,2017-08-06
9012578,2017-08-10
9012578,2017-08-12
9012578,2017-08-13
9012578,2017-08-20
9012578,2017-08-24
9012578,2017-08-25
9012578,2017-08-26
9012578,2017-08-27
9012578,2017-09-03
9012578,2017-09-05
9012578,2017-09-08
9012578,2017-09-09
9012578,2017-09-11
9012578,2017-09-13
9012578,2017-09-18
9012578,2017-09-21
9012578,2017-09-24
9012578,2017-09-25
9012578,2017-09-30
9012578,2017-10-07
9012578,2017-10-10
9012578,2017-10-12
9012578,2017-10-13
9012578,2017-10-16
9012578,2017-10-18
9012578,2017-10-27
9012578,2017-10-29
9012578,2017-11-02
9012578,2017-11-07
9012578,2017-11-09
9012578,2017-11-11
9012578,2017-11-13
9012578,2017-11-21
9012578,2017-11-22
9012578,2017-11-24
9012578,2017-11-25
9012578,2017-11-28
9012578,2017-12-01
9012578,2017-12-03
9012578,2017-12-10
9012578,2017-12-15
9012578,2017-12-16
9012578,2017-12-19
9012578,2017-12-22
9012578,2017-12-25
9012578,2017-12-26
9012578,2017-12-27
9012578,2017-12-30
9012578,2018-01-01
9012578,2018-01-03
9012578,2018-01-05
9012578,2018-01-06
9012578,2018-01-07
9012578,2018-01-10
9012578,2018-01-13
9012578,2018-01-15
9012578,2018-01-17
9012578,2018-01-19
9012578,2018-01-21
9012578,2018-01-23
9012578,2018-01-24
9012578,2018-01-27
9012578,2018-01-28
9012578,2018-02-01
9012578,2018-02-04
9012578,2018-02-09
9012578,2018-02-11
9012578,2018-02-13
9012578,2018-02-14
9012578,2018-02-15
9012578,2018-03-17
9012578,2018-03-31
9012578,2018-04-01
9012578,2018-04-05
9012578,2018-04-09
9012578,2018-04-11
9012578,2018-04-16
9028761,2016-05-11
9028761,2016-05-13
9028761,2016-06-14
9028761,2016-06-20
9028761,2016-06-21
9028761,2016-06-30
9028761,2016-07-02
9028761,2016-07-05
9028761,2016-07-06
9028761,2016-07-13
9028761,2016-07-15
9028761,2016-07-21
9028761,2016-07-23
9028761,2016-07-29
9028761,2016-07-29
9028761,2016-07-31
9028761,2016-08-03
9028761,2016-08-05
9028761,2016-08-05
9028761,2016-08-07
9028761,2016-08-08
9028761,2016-08-19
9028761,2016-08-21
9028761,2016-08-22
9028761,2016-08-28
9028761,2016-09-05
9028761,2016-09-08
9028761,2016-09-09
9028761,2016-09-11
9028761,2016-09-17
9028761,2016-09-18
9028761,2016-09-22
9028761,2016-09-23
9028761,2016-09-25
9028761,2016-09-26
9028761,2016-10-01
9028761,2016-10-10
9028761,2016-10-20
9028761,2016-10-23
9028761,2016-10-26
9028761,2016-10-28
9028761,2016-11-11
9028761,2016-11-13
9028761,2016-12-04
9028761,2017-03-23
9028761,2017-04-16
9028761,2017-04-20
9028761,2017-04-24
9028761,2017-05-21
9028761,2017-06-03
9028761,2017-06-21
9028761,2017-06-25
9028761,2017-07-07
9028761,2017-07-09
9028761,2017-07-17
9028761,2017-07-25
9028761,2017-07-30
9028761,2017-08-06
9028761,2017-08-11
9028761,2017-08-27
9028761,2017-09-04
9028761,2017-09-24
9217124,2015-12-28
9217124,2016-01-01
9217124,2016-01-06
9217124,2016-01-10
9217124,2016-01-18
9217124,2016-02-07
9217124,2016-02-14
9217124,2016-02-17
9217124,2016-02-25
9217124,2016-02-28
9217124,2016-03-01
9217124,2016-03-06
9217124,2016-03-17
9217124,2016-03-19
9217124,2016-03-22
9217124,2016-03-29
9217124,2016-04-03
9217124,2016-04-04
9217124,2016-04-07
9217124,2016-04-15
9217124,2016-04-18
9217124,2016-04-25
9217124,2016-05-12
9217124,2016-05-15
9217124,2016-05-22
9217124,2016-05-30
9217124,2016-06-09
9217124,2016-06-16
9217124,2016-06-20
9217124,2016-06-28
9217124,2016-06-30
9217124,2016-07-13
9217124,2016-07-17
9217124,2016-07-24
9217124,2016-07-27
9217124,2016-08-04
9217124,2016-08-22
